tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1970-01-02 02:52:00,2019-08-01 00:15:55.3390,2019-08-01 00:42:47.8960,285.0,Broadway & E 14 St,40.73454567,-73.99074142,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,25632,Customer,1979,1
1970-01-01 05:38:00,2019-08-01 00:15:59.3220,2019-08-01 00:21:37.3350,382.0,University Pl & E 14 St,40.73492695,-73.99200509,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,18907,Subscriber,1974,1
1970-01-01 07:54:00,2019-08-01 00:16:03.8430,2019-08-01 00:23:58.6690,3072.0,Leonard St & Boerum St,40.70583339,-73.94644578,3062.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,25739,Subscriber,1990,1
1970-01-01 02:30:00,2019-08-01 00:16:07.1320,2019-08-01 00:18:37.7120,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,312.0,Allen St & Stanton St,40.722055,-73.989111,26888,Subscriber,1983,1
1970-01-01 14:59:00,2019-08-01 00:16:09.3980,2019-08-01 00:31:08.7680,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,16781,Subscriber,1984,1
1970-01-01 05:42:00,2019-08-01 00:16:10.9080,2019-08-01 00:21:53.3890,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,21608,Subscriber,1970,1
1970-01-02 07:08:00,2019-08-01 00:16:12.5830,2019-08-01 00:47:21.2970,3112.0,Milton St & Franklin St,40.72906,-73.95779,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,14666,Customer,1993,2
1970-01-01 11:05:00,2019-08-01 00:16:14.5730,2019-08-01 00:27:19.9780,519.0,Pershing Square North,40.751873,-73.977706,3733.0,Avenue C & E 18 St,40.730563,-73.973984,29094,Subscriber,1991,1
1970-01-01 05:40:00,2019-08-01 00:16:35.2330,2019-08-01 00:22:15.3960,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,19148,Subscriber,1984,2
1970-01-01 03:43:00,2019-08-01 00:16:41.1630,2019-08-01 00:20:25.0870,3453.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,3083.0,Bushwick Ave & Powers St,40.71247661,-73.94100005,39134,Subscriber,1987,1
1970-01-01 11:15:00,2019-08-01 00:16:41.6210,2019-08-01 00:27:57.2770,3591.0,21 St & 31 Dr,40.7659,-73.930819,3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,28018,Subscriber,1969,1
1970-01-01 03:14:00,2019-08-01 00:16:47.5900,2019-08-01 00:20:02.3480,382.0,University Pl & E 14 St,40.73492695,-73.99200509,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,26970,Subscriber,1974,1
1970-01-01 10:58:00,2019-08-01 00:16:47.6750,2019-08-01 00:27:46.4850,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,28555,Subscriber,1985,1
1970-01-01 03:02:00,2019-08-01 00:16:48.4380,2019-08-01 00:19:50.7060,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,33387,Subscriber,1989,1
1970-01-01 15:08:00,2019-08-01 00:16:48.7350,2019-08-01 00:31:56.7650,309.0,Murray St & West St,40.7149787,-74.013012,259.0,South St & Whitehall St,40.70122128,-74.01234218,16417,Customer,2000,1
1970-01-01 09:06:00,2019-08-01 00:16:51.0010,2019-08-01 00:25:57.5960,276.0,Duane St & Greenwich St,40.71748752,-74.0104554,238.0,Bank St & Washington St,40.7361967,-74.00859207,29899,Subscriber,1989,1
1970-01-02 01:09:00,2019-08-01 00:16:53.3290,2019-08-01 00:42:03.3270,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,3169.0,Riverside Dr & W 82 St,40.78720869,-73.98128127,33790,Subscriber,1979,1
1970-01-01 15:07:00,2019-08-01 00:16:54.2240,2019-08-01 00:32:01.7690,532.0,S 5 Pl & S 5 St,40.710451,-73.960876,3763.0,Wyckoff Av & Jefferson St,40.707165,-73.923711,34088,Subscriber,1987,1
1970-01-01 12:31:00,2019-08-01 00:16:55.8200,2019-08-01 00:29:27.4190,3080.0,S 4 St & Rodney St,40.70934,-73.95608,389.0,Broadway & Berry St,40.71044554,-73.96525063,30600,Subscriber,1994,1
1970-01-01 04:32:00,2019-08-01 00:16:56.4970,2019-08-01 00:21:29.3870,519.0,Pershing Square North,40.751873,-73.977706,3707.0,Lexington Ave & E 26 St,40.741459,-73.983293,27504,Subscriber,1965,1
1970-01-01 08:48:00,2019-08-01 00:16:59.2180,2019-08-01 00:25:47.4500,3130.0,21 St & Queens Plaza North,40.75325964,-73.94335788,3586.0,34 Ave & 13 St,40.7638753,-73.9364848,28358,Subscriber,1988,1
1970-01-01 18:31:00,2019-08-01 00:17:00.5210,2019-08-01 00:35:32.3150,459.0,W 20 St & 11 Ave,40.746745,-74.007756,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,28900,Subscriber,1974,1
1970-01-02 02:42:00,2019-08-01 00:17:01.0420,2019-08-01 00:43:43.4220,3318.0,2 Ave & E 96 St,40.7839636,-73.9471673,3629.0,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,38099,Customer,1969,0
1970-01-02 02:34:00,2019-08-01 00:17:01.8640,2019-08-01 00:43:36.7940,3795.0,10 St & 2 Ave,40.671907,-73.993612,3052.0,Lewis Ave & Madison St,40.686312,-73.935775,31020,Subscriber,1986,1
1970-01-01 11:16:00,2019-08-01 00:17:02.9530,2019-08-01 00:28:19.1080,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,30149,Subscriber,1993,1
1970-01-01 10:51:00,2019-08-01 00:17:05.1990,2019-08-01 00:27:56.5350,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,497.0,E 17 St & Broadway,40.73704984,-73.99009296,38443,Subscriber,1993,1
1970-01-01 02:59:00,2019-08-01 00:17:05.6370,2019-08-01 00:20:05.3550,361.0,Allen St & Hester St,40.71605866,-73.99190759,296.0,Division St & Bowery,40.71413089,-73.9970468,31257,Subscriber,1995,1
1970-01-01 14:59:00,2019-08-01 00:17:05.9700,2019-08-01 00:32:05.9050,309.0,Murray St & West St,40.7149787,-74.013012,259.0,South St & Whitehall St,40.70122128,-74.01234218,29337,Subscriber,1963,1
1970-01-01 10:52:00,2019-08-01 00:17:06.9940,2019-08-01 00:27:59.3320,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,27685,Subscriber,1983,1
1970-01-01 03:34:00,2019-08-01 00:17:17.1280,2019-08-01 00:20:51.2740,3725.0,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,15324,Subscriber,1969,1
1970-01-01 04:18:00,2019-08-01 00:17:21.9660,2019-08-01 00:21:40.4390,3080.0,S 4 St & Rodney St,40.70934,-73.95608,3070.0,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,18013,Subscriber,1990,1
1970-01-01 13:17:00,2019-08-01 00:17:23.5140,2019-08-01 00:30:40.8690,3689.0,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028,3518.0,Lenox Ave & W 126 St,40.808442,-73.9452087,26921,Customer,1983,1
1970-01-04 23:11:00,2019-08-01 00:17:30.1660,2019-08-01 01:52:41.3350,3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,35086,Customer,1969,0
1970-01-01 05:15:00,2019-08-01 00:17:30.6460,2019-08-01 00:22:46.1740,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,38060,Subscriber,1994,1
1970-01-01 05:55:00,2019-08-01 00:17:32.4630,2019-08-01 00:23:27.7450,3721.0,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,3614.0,Crescent St & 30 Ave,40.768692,-73.9249574,14716,Subscriber,1985,2
1970-01-01 06:49:00,2019-08-01 00:17:44.4900,2019-08-01 00:24:33.5880,3049.0,Cambridge Pl & Gates Ave,40.68488,-73.96304,3249.0,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,38868,Subscriber,1989,1
1970-01-02 06:47:00,2019-08-01 00:17:48.7470,2019-08-01 00:48:35.7940,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,17813,Customer,1961,1
1970-01-01 06:03:00,2019-08-01 00:17:53.9840,2019-08-01 00:23:57.1200,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,18483,Subscriber,1986,1
1970-01-01 16:55:00,2019-08-01 00:17:55.4000,2019-08-01 00:34:50.4330,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,18796,Customer,1994,2
1970-01-01 06:00:00,2019-08-01 00:18:05.8570,2019-08-01 00:24:06.7910,3314.0,W 95 St & Broadway,40.7937704,-73.971888,3328.0,W 100 St & Manhattan Ave,40.795,-73.9645,25548,Subscriber,1988,2
1970-01-01 19:45:00,2019-08-01 00:18:14.0840,2019-08-01 00:37:59.3440,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,28899,Subscriber,1991,1
1970-01-01 14:07:00,2019-08-01 00:18:21.3420,2019-08-01 00:32:29.2860,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,295.0,Pike St & E Broadway,40.71406667,-73.99293911,39020,Subscriber,1995,1
1970-01-01 13:52:00,2019-08-01 00:18:23.1260,2019-08-01 00:32:15.3020,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,26358,Customer,1998,1
1970-01-01 09:14:00,2019-08-01 00:18:24.8560,2019-08-01 00:27:39.6130,3121.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276,3112.0,Milton St & Franklin St,40.72906,-73.95779,33937,Subscriber,1964,1
1970-01-01 12:07:00,2019-08-01 00:18:25.7800,2019-08-01 00:30:32.8650,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,34146,Subscriber,1991,1
1970-01-03 05:10:00,2019-08-01 00:18:28.4280,2019-08-01 01:11:38.7040,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307,16573,Subscriber,1975,2
1970-01-03 11:59:00,2019-08-01 00:18:35.6210,2019-08-01 01:18:35.0840,3391.0,E 106 St & 1 Ave,40.7892529,-73.93956237,3379.0,E 103 St & Lexington Ave,40.7903051,-73.94755757,31469,Subscriber,1971,2
1970-01-01 19:58:00,2019-08-01 00:18:45.5860,2019-08-01 00:38:44.0630,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,3733.0,Avenue C & E 18 St,40.730563,-73.973984,26005,Subscriber,1971,1
1970-01-01 20:28:00,2019-08-01 00:18:54.9760,2019-08-01 00:39:23.2570,3046.0,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,35036,Subscriber,1983,1
1970-01-01 11:52:00,2019-08-01 00:19:11.5870,2019-08-01 00:31:03.6490,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,401.0,Allen St & Rivington St,40.72019576,-73.98997825,24935,Subscriber,1987,1
1970-01-01 02:31:00,2019-08-01 00:19:15.8430,2019-08-01 00:21:47.2670,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,24825,Subscriber,1989,1
1970-01-01 03:53:00,2019-08-01 00:19:25.3130,2019-08-01 00:23:19.1360,3778.0,Irving Ave & DeKalb Ave,40.7027,-73.92095,3774.0,Knickerbocker Ave & George St,40.704425,-73.92836,35302,Subscriber,1982,1
1970-01-01 23:45:00,2019-08-01 00:19:25.9010,2019-08-01 00:43:11.5210,3718.0,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,39962,Subscriber,1999,1
1970-01-01 03:07:00,2019-08-01 00:19:27.4180,2019-08-01 00:22:34.7820,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3094.0,Graham Ave & Withers St,40.7169811,-73.94485918,32340,Subscriber,1990,1
1970-01-01 08:29:00,2019-08-01 00:19:31.2980,2019-08-01 00:28:00.4560,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,519.0,Pershing Square North,40.751873,-73.977706,16724,Subscriber,1977,1
1970-01-02 07:50:00,2019-08-01 00:19:33.7070,2019-08-01 00:51:24.4140,3579.0,Sterling Pl & Bedford Ave,40.672695,-73.954131,3774.0,Knickerbocker Ave & George St,40.704425,-73.92836,34305,Customer,1991,1
1970-01-01 11:40:00,2019-08-01 00:19:35.0160,2019-08-01 00:31:15.3730,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,401.0,Allen St & Rivington St,40.72019576,-73.98997825,20614,Subscriber,1994,1
1970-01-04 20:58:00,2019-08-01 00:19:38.4260,2019-08-01 01:52:36.6760,3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,34245,Customer,1969,0
1970-01-01 06:25:00,2019-08-01 00:19:39.3300,2019-08-01 00:26:04.8300,401.0,Allen St & Rivington St,40.72019576,-73.98997825,356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,18557,Subscriber,1983,1
1970-01-01 03:40:00,2019-08-01 00:19:40.1240,2019-08-01 00:23:21.1130,3778.0,Irving Ave & DeKalb Ave,40.7027,-73.92095,3774.0,Knickerbocker Ave & George St,40.704425,-73.92836,32626,Subscriber,1988,2
1970-01-01 14:05:00,2019-08-01 00:19:40.1930,2019-08-01 00:33:45.8230,389.0,Broadway & Berry St,40.71044554,-73.96525063,3767.0,Powers St & Olive St,40.71323,-73.93894,21142,Subscriber,1989,1
1970-01-01 10:21:00,2019-08-01 00:19:57.7510,2019-08-01 00:30:19.2830,3331.0,Riverside Dr & W 104 St,40.8013434,-73.9711457439,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,34230,Subscriber,1976,1
1970-01-01 10:56:00,2019-08-01 00:19:58.1960,2019-08-01 00:30:54.6710,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,15502,Subscriber,1984,1
1970-01-01 11:18:00,2019-08-01 00:20:01.8370,2019-08-01 00:31:20.2020,2012.0,E 27 St & 1 Ave,40.739445,-73.976806,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,24886,Subscriber,2000,1
1970-01-01 06:34:00,2019-08-01 00:20:09.0990,2019-08-01 00:26:43.1930,3102.0,Driggs Ave & Lorimer St,40.72179134,-73.9504154,3082.0,Hope St & Union Ave,40.71167351,-73.95141312,28364,Subscriber,1983,1
1970-01-01 16:28:00,2019-08-01 00:20:11.9360,2019-08-01 00:36:40.7050,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,30247,Subscriber,1996,1
1970-01-01 06:50:00,2019-08-01 00:20:11.9610,2019-08-01 00:27:02.1310,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,39766,Subscriber,1985,1
1970-01-01 03:29:00,2019-08-01 00:20:16.2290,2019-08-01 00:23:45.8400,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,38549,Subscriber,1974,1
1970-01-01 10:15:00,2019-08-01 00:20:18.4880,2019-08-01 00:30:34.4230,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,27665,Customer,1980,1
1970-01-01 02:44:00,2019-08-01 00:20:20.4000,2019-08-01 00:23:05.1090,3453.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,3727.0,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,27530,Subscriber,1988,1
1970-01-02 00:14:00,2019-08-01 00:20:25.2880,2019-08-01 00:44:39.5820,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,39008,Subscriber,1960,1
1970-01-01 04:24:00,2019-08-01 00:20:27.0560,2019-08-01 00:24:51.1930,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,35307,Subscriber,1994,1
1970-01-01 15:22:00,2019-08-01 00:20:31.7890,2019-08-01 00:35:54.1830,350.0,Clinton St & Grand St,40.71559509,-73.9870295,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,32092,Customer,1997,1
1970-01-01 04:08:00,2019-08-01 00:20:35.2400,2019-08-01 00:24:43.8430,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,3725.0,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,31387,Subscriber,1993,1
1970-01-01 05:05:00,2019-08-01 00:20:48.1070,2019-08-01 00:25:53.1580,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,32812,Subscriber,1994,1
1970-01-02 04:31:00,2019-08-01 00:20:58.2930,2019-08-01 00:49:30.0580,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3504.0,E 123 St & Lexington Ave,40.8029263,-73.9379,38952,Subscriber,1979,1
1970-01-01 07:34:00,2019-08-01 00:21:18.1610,2019-08-01 00:28:52.9340,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,26467,Subscriber,1994,1
1970-01-01 14:36:00,2019-08-01 00:21:18.2450,2019-08-01 00:35:54.6760,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,3082.0,Hope St & Union Ave,40.71167351,-73.95141312,32568,Customer,2000,1
1970-01-01 07:40:00,2019-08-01 00:21:19.8060,2019-08-01 00:28:59.9730,146.0,Hudson St & Reade St,40.71625008,-74.0091059,363.0,West Thames St,40.70834698,-74.01713445,15269,Subscriber,1966,1
1970-01-01 13:50:00,2019-08-01 00:21:22.2510,2019-08-01 00:35:12.8220,3769.0,White St & Johnson Ave,40.707174,-73.93581,3106.0,Driggs Ave & N Henry St,40.72325,-73.94308,24796,Subscriber,1981,1
1970-01-01 11:43:00,2019-08-01 00:21:24.5680,2019-08-01 00:33:07.8030,3379.0,E 103 St & Lexington Ave,40.7903051,-73.94755757,3292.0,5 Ave & E 93 St,40.7857851,-73.957481,25451,Customer,1969,0
1970-01-01 06:31:00,2019-08-01 00:21:25.9030,2019-08-01 00:27:57.2420,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,31896,Subscriber,1990,2
1970-08-30 12:59:00,2019-08-01 00:21:28.7640,2019-08-05 00:58:28.4060,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3122.0,48 Ave & 5 St,40.74436328706688,-73.9558732509613,33757,Subscriber,1985,1
1970-01-01 13:08:00,2019-08-01 00:21:35.0710,2019-08-01 00:34:43.7540,3508.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3341.0,Central Park West & W 102 St,40.795346,-73.96186,18732,Subscriber,1993,2
1970-01-01 11:28:00,2019-08-01 00:21:40.9620,2019-08-01 00:33:09.7380,3160.0,Central Park West & W 76 St,40.77896784,-73.97374737,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,39247,Subscriber,1964,1
1970-01-01 05:34:00,2019-08-01 00:21:48.5520,2019-08-01 00:27:23.2090,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,3737.0,Stanton St & Norfolk St,40.720747,-73.986274,31659,Subscriber,1993,1
1970-01-01 16:56:00,2019-08-01 00:21:55.7040,2019-08-01 00:38:52.2880,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,3055.0,Greene Ave & Nostrand Ave,40.6883337,-73.950916,30208,Customer,1990,2
1970-01-01 08:26:00,2019-08-01 00:22:02.5920,2019-08-01 00:30:28.9730,3518.0,Lenox Ave & W 126 St,40.808442,-73.9452087,3533.0,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,38233,Customer,1969,0
1970-01-01 13:18:00,2019-08-01 00:22:03.7330,2019-08-01 00:35:22.1120,361.0,Allen St & Hester St,40.71605866,-73.99190759,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,16179,Customer,1988,1
1970-01-01 04:32:00,2019-08-01 00:22:14.7550,2019-08-01 00:26:47.2090,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,31134,Subscriber,1982,1
1970-01-01 10:54:00,2019-08-01 00:22:18.4170,2019-08-01 00:33:13.0760,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,30337,Subscriber,1991,2
1970-01-01 03:55:00,2019-08-01 00:22:29.0520,2019-08-01 00:26:24.8540,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,500.0,Broadway & W 51 St,40.76228826,-73.98336183,33387,Subscriber,1989,1
1970-01-01 09:32:00,2019-08-01 00:22:36.3490,2019-08-01 00:32:09.0000,3539.0,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3510.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,19543,Subscriber,1987,1
1970-01-01 10:02:00,2019-08-01 00:22:40.5710,2019-08-01 00:32:42.8400,3379.0,E 103 St & Lexington Ave,40.7903051,-73.94755757,3292.0,5 Ave & E 93 St,40.7857851,-73.957481,32279,Customer,1969,0
1970-01-01 09:19:00,2019-08-01 00:22:41.4350,2019-08-01 00:32:00.8580,3058.0,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,30170,Subscriber,1990,1
1970-01-01 01:11:00,2019-08-01 00:22:41.5040,2019-08-01 00:23:53.4120,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,38231,Customer,1993,2
1970-01-01 19:52:00,2019-08-01 00:22:50.4760,2019-08-01 00:42:42.6150,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,508.0,W 46 St & 11 Ave,40.76341379,-73.99667444,32866,Subscriber,1966,1
1970-01-01 20:50:00,2019-08-01 00:22:51.4210,2019-08-01 00:43:41.8480,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,20946,Customer,1985,1
1970-01-01 09:27:00,2019-08-01 00:23:00.9040,2019-08-01 00:32:28.6380,3306.0,10 St & 7 Ave,40.6662078,-73.98199886,3398.0,Smith St & 9 St,40.6746957,-73.99785768,38600,Customer,1969,0
1970-01-01 09:15:00,2019-08-01 00:23:07.8120,2019-08-01 00:32:23.2930,3539.0,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3510.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,17246,Subscriber,1987,2
1970-01-01 01:19:00,2019-08-01 00:23:08.2150,2019-08-01 00:24:27.6870,421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,3648.0,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,27850,Subscriber,1965,1
1970-01-01 19:25:00,2019-08-01 00:23:10.5890,2019-08-01 00:42:36.2440,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,30766,Subscriber,1975,1
1970-01-01 04:04:00,2019-08-01 00:23:20.9850,2019-08-01 00:27:25.4290,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,38049,Subscriber,1978,1
1970-01-01 11:37:00,2019-08-01 00:23:22.7820,2019-08-01 00:34:59.9690,3382.0,Carroll St & Smith St,40.680611,-73.99475825,3382.0,Carroll St & Smith St,40.680611,-73.99475825,30034,Customer,1969,0
1970-01-01 07:03:00,2019-08-01 00:23:29.9350,2019-08-01 00:30:33.9080,3336.0,E 97 St & Madison Ave,40.787801,-73.953559,3146.0,E 81 St & 3 Ave,40.77573034,-73.9567526,31201,Subscriber,1997,1
1970-01-01 13:46:00,2019-08-01 00:23:43.2270,2019-08-01 00:37:29.8530,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,30006,Subscriber,1968,1
1970-01-01 08:52:00,2019-08-01 00:23:47.2540,2019-08-01 00:32:39.7090,3306.0,10 St & 7 Ave,40.6662078,-73.98199886,3398.0,Smith St & 9 St,40.6746957,-73.99785768,33655,Customer,1969,0
1970-01-01 12:26:00,2019-08-01 00:23:53.0190,2019-08-01 00:36:19.6390,3067.0,Broadway & Whipple St,40.7016657,-73.9437303,3781.0,Greene Av & Myrtle Av,40.698568,-73.918877,19210,Customer,1994,1
1970-01-01 02:41:00,2019-08-01 00:24:02.5810,2019-08-01 00:26:44.1290,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,18828,Subscriber,1972,1
1970-01-01 03:11:00,2019-08-01 00:24:03.5260,2019-08-01 00:27:15.4340,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,28735,Subscriber,1966,1
1970-01-02 09:52:00,2019-08-01 00:24:10.0350,2019-08-01 00:58:02.3630,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,533.0,Broadway & W 38 St,40.75299641,-73.98721619,33295,Subscriber,1980,1
1970-01-01 10:38:00,2019-08-01 00:24:16.5710,2019-08-01 00:34:54.7870,465.0,Broadway & W 41 St,40.75513557,-73.98658032,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,33343,Subscriber,1971,1
1970-01-01 06:57:00,2019-08-01 00:24:20.5850,2019-08-01 00:31:18.1640,3725.0,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,31125,Subscriber,1969,1
1970-01-01 03:24:00,2019-08-01 00:24:22.6890,2019-08-01 00:27:47.2540,3526.0,31 St & 23 Ave,40.7747878,-73.9125551,3523.0,24 Ave & 29 St,40.7729,-73.916142,39891,Subscriber,1995,1
1970-01-01 05:35:00,2019-08-01 00:24:23.9970,2019-08-01 00:29:59.1380,3453.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,3767.0,Powers St & Olive St,40.71323,-73.93894,35073,Subscriber,1988,2
1970-01-01 07:27:00,2019-08-01 00:24:25.3250,2019-08-01 00:31:52.7380,285.0,Broadway & E 14 St,40.73454567,-73.99074142,3427.0,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666016,16667,Subscriber,1966,1
